County,Tract,BG,Block,HT,VA,E,R,S,lat,lon
39059,39059977800,390599778003,390599778003041,1,2,1,1,1,39.932496745616675,-81.46472398609997
39059,39059977800,390599778003,390599778003041,1,2,1,1,1,39.93227254336117,-81.46429396566937
39059,39059977800,390599778003,390599778003041,1,2,1,1,1,39.93193785052502,-81.46387189862413
39059,39059977800,390599778003,390599778003041,1,2,1,1,2,39.93256001797733,-81.46508541837561
39059,39059977800,390599778003,390599778003041,1,2,1,1,2,39.93172389055507,-81.46371243846447
39059,39059977800,390599778003,390599778003042,1,1,1,1,1,39.93254586082828,-81.46284505831501
39059,39059977800,390599778003,390599778003042,1,2,1,1,1,39.932764103122416,-81.46313813112542
39059,39059977800,390599778003,390599778003042,1,2,1,1,1,39.933082207407004,-81.46315550134273
39059,39059977800,390599778003,390599778003042,1,2,1,1,1,39.9328246725179,-81.46257953099627
39059,39059977800,390599778003,390599778003042,1,2,1,1,2,39.93295167527436,-81.46261690193084
39059,39059977800,390599778003,390599778003042,1,2,1,1,2,39.93292298774134,-81.46263229622221
39059,39059977800,390599778003,390599778003042,1,2,1,1,2,39.932747115961,-81.462817375961
39059,39059977800,390599778003,390599778003042,1,2,1,8,1,39.93255582215664,-81.46269733535479
39059,39059977800,390599778003,390599778003043,1,1,1,1,2,39.93418351402111,-81.46255629306579
39059,39059977800,390599778003,390599778003043,1,1,1,1,2,39.93340021418455,-81.46310846449153
39059,39059977800,390599778003,390599778003043,1,1,1,1,2,39.934092839361405,-81.46282410427386
39059,39059977800,390599778003,390599778003043,1,1,1,1,2,39.93392407486802,-81.46280759700358
39059,39059977800,390599778003,390599778003043,1,2,1,1,1,39.93344188174505,-81.46280344085454
39059,39059977800,390599778003,390599778003043,1,2,1,1,1,39.93398722717744,-81.46295691565263
39059,39059977800,390599778003,390599778003043,1,2,1,1,1,39.93345745551081,-81.46281658274812
39059,39059977800,390599778003,390599778003043,1,2,1,1,1,39.93423274030366,-81.4631229943343
39059,39059977800,390599778003,390599778003043,1,2,1,1,2,39.93348598646872,-81.46283213884188
39059,39059977800,390599778003,390599778003043,1,2,1,1,2,39.933884991459315,-81.46301747769347
39059,39059977800,390599778003,390599778003044,1,2,1,1,1,39.93475536925528,-81.46266291274408
39059,39059977800,390599778003,390599778003044,1,2,1,1,1,39.934686080949895,-81.4628697169084
39059,39059977800,390599778003,390599778003044,1,2,1,1,1,39.93476321076177,-81.46302054457942
39059,39059977800,390599778003,390599778003044,1,2,1,1,1,39.93512107048034,-81.46307773608264
39059,39059977800,390599778003,390599778003044,1,2,1,1,1,39.93469894084223,-81.46263627581658
39059,39059977800,390599778003,390599778003044,1,2,1,1,2,39.935394192277194,-81.4627360634092
39059,39059977800,390599778003,390599778003044,1,2,1,1,2,39.934368184688964,-81.46270086009318
39059,39059977800,390599778003,390599778003044,1,2,1,1,2,39.93462531127313,-81.46275645284172
39059,39059977800,390599778003,390599778003044,1,2,1,1,2,39.93493624814614,-81.46291611026558
39059,39059977100,390599771003,390599771003129,1,1,1,1,1,39.9563982509757,-81.3696351526036
39059,39059977100,390599771003,390599771003129,1,1,1,1,1,39.957550494557964,-81.36988251290616
39059,39059977100,390599771003,390599771003129,1,1,1,1,2,39.95722569142729,-81.37067451387247
39059,39059977100,390599771003,390599771003129,1,1,1,1,2,39.957267560813584,-81.37090664502276
39059,39059977100,390599771003,390599771003129,1,1,1,1,2,39.95664759592937,-81.37111620126204
39059,39059977100,390599771003,390599771003129,1,1,1,1,2,39.95648481837995,-81.3695316571883
39059,39059977100,390599771003,390599771003129,1,1,1,1,2,39.95712417911278,-81.37115889089523
39059,39059977100,390599771003,390599771003129,1,2,1,1,1,39.95698184233843,-81.37042357879938
39059,39059977100,390599771003,390599771003129,1,2,1,1,2,39.95758220989591,-81.37026519950913
39059,39059977100,390599771003,390599771003130,1,1,1,1,1,39.9512819337862,-81.37205540757962
39059,39059977100,390599771003,390599771003130,1,1,1,1,1,39.951451652959975,-81.37392258563153
39059,39059977100,390599771003,390599771003130,1,1,1,1,2,39.95086676143498,-81.37269797726574
39059,39059977100,390599771003,390599771003130,1,1,1,1,2,39.953180108193266,-81.37163915764539
39059,39059977100,390599771003,390599771003130,1,2,1,1,1,39.95064816149992,-81.37033661343126
39059,39059977100,390599771003,390599771003130,1,2,1,1,2,39.95228100221486,-81.36983000242097
39059,39059977100,390599771003,390599771003130,1,2,1,1,2,39.951407935478784,-81.36989204444947
39059,39059977800,390599778001,390599778001015,1,1,1,1,1,39.971475734736224,-81.42646753630464
39059,39059977800,390599778001,390599778001015,1,1,1,1,1,39.968816250095266,-81.43618240281661
39059,39059977800,390599778001,390599778001015,1,1,1,1,2,39.972437553750716,-81.43721963891896
39059,39059977800,390599778001,390599778001015,1,1,1,1,2,39.97680308094166,-81.42780302611459
39059,39059977800,390599778001,390599778001015,1,1,1,1,2,39.979515521399264,-81.42365961162399
39059,39059977800,390599778001,390599778001015,1,1,1,1,2,39.96510752215452,-81.4290858480452
39059,39059977800,390599778001,390599778001015,1,1,1,1,2,39.973860537934755,-81.421224822548
39059,39059977800,390599778001,390599778001015,1,2,1,1,1,39.981825527002066,-81.43912759923465
39059,39059977800,390599778001,390599778001015,1,2,1,1,1,39.97402644897594,-81.44049825257602
39059,39059977800,390599778001,390599778001015,1,2,1,1,1,39.968069260333884,-81.41432981162316
39059,39059977800,390599778001,390599778001015,1,2,1,1,1,39.97404796252287,-81.42975001030683
39059,39059977800,390599778001,390599778001015,1,2,1,1,1,39.98116841430571,-81.42465714436457
39059,39059977800,390599778001,390599778001015,1,2,1,1,1,39.969293880695204,-81.42318203545832
39059,39059977800,390599778001,390599778001015,1,2,1,1,1,39.96877630042854,-81.42862017358198
39059,39059977800,390599778001,390599778001015,1,2,1,1,1,39.965702858118505,-81.43475198433812
39059,39059977800,390599778001,390599778001015,1,2,1,1,1,39.96852524334751,-81.4372809094889
39059,39059977800,390599778001,390599778001015,1,2,1,1,2,39.97062180555634,-81.4330899817055
39059,39059977800,390599778001,390599778001015,1,2,1,1,2,39.97817841124112,-81.43419767290303
39059,39059977800,390599778001,390599778001015,1,2,1,1,2,39.96902801987557,-81.42355727583964
39059,39059977800,390599778001,390599778001015,1,2,1,1,2,39.96937803435292,-81.43143548632322
39059,39059977800,390599778001,390599778001015,1,2,1,1,2,39.970655107959004,-81.42278534310202
39059,39059977800,390599778001,390599778001015,1,2,1,1,2,39.96813189206597,-81.42690429788217
39059,39059977800,390599778001,390599778001015,1,2,1,1,2,39.97018126803903,-81.43765581439958
39059,39059977800,390599778001,390599778001015,1,2,1,1,2,39.98182059665844,-81.43862895040408
39059,39059977800,390599778001,390599778001015,1,2,1,1,2,39.9775751447883,-81.42893013375348
39059,39059977800,390599778001,390599778001016,1,2,1,1,1,39.981084388733755,-81.41749343162687
39059,39059977800,390599778001,390599778001016,1,2,1,1,2,39.97925015408578,-81.41768283461234
39059,39059977800,390599778001,390599778001019,1,1,1,1,2,39.97671277895902,-81.40916786839483
39059,39059977800,390599778001,390599778001019,1,1,1,1,2,39.97841593720904,-81.40535350978378
39059,39059977800,390599778001,390599778001019,1,2,1,1,1,39.977606506502596,-81.41345971323787
39059,39059977800,390599778001,390599778001019,1,2,1,1,1,39.97884950019654,-81.41101093352277
39059,39059977800,390599778001,390599778001019,1,2,1,1,1,39.97792482863151,-81.40969496423597
39059,39059977800,390599778001,390599778001019,1,2,1,1,1,39.98020071622579,-81.40590681757621
39059,39059977800,390599778001,390599778001019,1,2,1,1,1,39.97833336121538,-81.40089816580033
39059,39059977800,390599778001,390599778001019,1,2,1,1,2,39.97585090192911,-81.40634973835806
39059,39059977800,390599778001,390599778001019,1,2,1,1,2,39.97186276569071,-81.40947515646552
39059,39059977800,390599778001,390599778001019,1,2,1,1,2,39.975168984317165,-81.41215571471153
39059,39059977800,390599778001,390599778001019,1,2,1,1,2,39.97532979379049,-81.40206827480503
39059,39059977800,390599778001,390599778001019,1,2,1,1,2,39.97965794595574,-81.41061072366384
39059,39059977800,390599778001,390599778001023,1,1,1,1,1,39.97891841063722,-81.37582852421642
39059,39059977800,390599778001,390599778001023,1,2,1,1,1,39.97530197487944,-81.37895494566185
39059,39059977800,390599778001,390599778001023,1,2,1,1,2,39.977889764975004,-81.37762642066791
39059,39059977800,390599778001,390599778001027,1,1,1,1,1,39.966864568588385,-81.3790339627186
39059,39059977800,390599778001,390599778001027,1,1,1,1,1,39.965656649189874,-81.38002778020122
39059,39059977800,390599778001,390599778001027,1,1,1,1,1,39.9671843391176,-81.3773863083122
39059,39059977800,390599778001,390599778001027,1,1,1,1,2,39.96698603314296,-81.38426089629915
39059,39059977800,390599778001,390599778001027,1,1,1,1,2,39.967609311175394,-81.3830527143514
39059,39059977800,390599778001,390599778001027,1,1,1,1,2,39.96930628245354,-81.3843873134048
39059,39059977800,390599778001,390599778001027,1,1,1,1,2,39.96714440620839,-81.37659134642209
39059,39059977800,390599778001,390599778001027,1,2,1,1,1,39.96923897015902,-81.38072154060012
39059,39059977800,390599778001,390599778001027,1,2,1,1,1,39.96899235709974,-81.3772545852689
39059,39059977800,390599778001,390599778001027,1,2,1,1,1,39.97141930912821,-81.37679542651924
39059,39059977800,390599778001,390599778001027,1,2,1,1,1,39.966029928626504,-81.37937982299374
39059,39059977800,390599778001,390599778001027,1,2,1,1,1,39.96791580700223,-81.37863575374725
39059,39059977800,390599778001,390599778001027,1,2,1,1,1,39.97090592360466,-81.37777080641135
39059,39059977800,390599778001,390599778001027,1,2,1,1,1,39.96614488462379,-81.38219737541128
39059,39059977800,390599778001,390599778001027,1,2,1,1,2,39.97186093415067,-81.38488191905469
39059,39059977800,390599778001,390599778001027,1,2,1,1,2,39.96994917055374,-81.37923681438382
39059,39059977800,390599778001,390599778001027,1,2,1,1,2,39.967698700248555,-81.37928942020172
39059,39059977800,390599778001,390599778001027,1,2,1,1,2,39.96856194356907,-81.37713130076628
39059,39059977800,390599778001,390599778001027,1,2,1,1,2,39.96711724193483,-81.38274201030077
39059,39059977800,390599778001,390599778001030,1,2,1,1,1,39.97336181041374,-81.39174484335298
39059,39059977800,390599778001,390599778001030,1,2,1,1,2,39.972928188175814,-81.38978475380327
39059,39059977800,390599778001,390599778001030,1,2,1,1,2,39.97584991802219,-81.39764156602959
39059,39059977800,390599778001,390599778001030,1,2,1,1,2,39.97591274393387,-81.39539564867353
39059,39059977800,390599778001,390599778001030,1,2,1,3,1,39.97727448950431,-81.39621946608598
39059,39059977800,390599778001,390599778001031,1,1,1,1,1,39.970954691163264,-81.39996168182077
39059,39059977800,390599778001,390599778001031,1,1,1,1,1,39.965300951624904,-81.3881840990503
39059,39059977800,390599778001,390599778001031,1,1,1,1,1,39.96676772128307,-81.38783501459483
39059,39059977800,390599778001,390599778001031,1,1,1,1,1,39.967944529212495,-81.38832235866178
39059,39059977800,390599778001,390599778001031,1,1,1,1,1,39.97288196026488,-81.39884566800022
39059,39059977800,390599778001,390599778001031,1,1,1,1,1,39.97401481703556,-81.40497259229451
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.97273358491491,-81.39931745669801
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.9666528955318,-81.38942129434274
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.97053188766181,-81.39449121532631
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.96709190639458,-81.39249828484375
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.96697078568876,-81.40849059363197
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.965536531570265,-81.38954107153195
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.97173050162871,-81.38800782499837
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.97089135916834,-81.39575760564885
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.96964979543804,-81.39589694037497
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.97237785060305,-81.38885691309456
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.96516623081255,-81.38965872549453
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.97149989771538,-81.4011638918422
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.97222704982264,-81.40071213768712
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.97249363915832,-81.39514666563377
39059,39059977800,390599778001,390599778001031,1,1,1,1,2,39.97042608289119,-81.39987109381073
39059,39059977800,390599778001,390599778001031,1,1,1,7,1,39.972023336474514,-81.38740333097479
39059,39059977800,390599778001,390599778001031,1,1,1,7,1,39.97365419605408,-81.40307309800262
39059,39059977800,390599778001,390599778001031,1,1,1,7,2,39.970395782842765,-81.40794668176335
39059,39059977800,390599778001,390599778001031,1,1,1,8,2,39.967769203868585,-81.39188401927662
39059,39059977800,390599778001,390599778001031,1,1,2,6,2,39.966380453565336,-81.39067685553844
39059,39059977800,390599778001,390599778001031,1,1,2,6,2,39.97001824081759,-81.40967301822454
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.96870766847911,-81.39450042397648
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.97071592252126,-81.40217340421009
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.967374042599815,-81.40418805810968
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.97115331901099,-81.40667507358671
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.96933151086135,-81.4065903873867
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.97086371124081,-81.38875293716332
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.96521592646823,-81.38669474365815
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.97372060762357,-81.3976137494203
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.96970823198788,-81.39410181992407
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.970958655973384,-81.38969105133094
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.96674539020344,-81.40919134886533
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.968511277055704,-81.38539622798469
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.967855610242026,-81.4034942568419
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.97330957552937,-81.39332903361044
39059,39059977800,390599778001,390599778001031,1,2,1,1,1,39.967517932940964,-81.40773371226871
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.97372264134753,-81.3930503627563
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.96844217382084,-81.39952159513885
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.97396769162176,-81.39898059887004
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.973245212401146,-81.3918505626875
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.96527033708904,-81.3904336966795
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.969943278561466,-81.39169952275904
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.96984033759916,-81.39401522989344
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.9706836270909,-81.38566432815266
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.96676196553796,-81.39178259520101
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.96911760791916,-81.40216083667971
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.96670726773762,-81.4102679081838
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.9722764307791,-81.40741069247383
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.965427043999064,-81.38536680823636
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.970383933922484,-81.40715557683029
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.97228535037677,-81.39253907171341
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.968977695769574,-81.39039825219157
39059,39059977800,390599778001,390599778001031,1,2,1,1,2,39.97023696175152,-81.40664256652316
39059,39059977800,390599778001,390599778001031,1,2,2,6,2,39.97330222971542,-81.40364322016478
39059,39059977800,390599778001,390599778001034,1,1,1,1,1,39.96426880919297,-81.37374496990401
39059,39059977800,390599778001,390599778001034,1,1,1,1,1,39.96397013729348,-81.38033284018711
39059,39059977800,390599778001,390599778001034,1,1,1,1,1,39.96181479333534,-81.37646462461886
39059,39059977800,390599778001,390599778001034,1,1,1,1,1,39.96239844389522,-81.38120931537155
39059,39059977800,390599778001,390599778001034,1,1,1,1,2,39.961630283042915,-81.3883426783567
39059,39059977800,390599778001,390599778001034,1,1,1,1,2,39.959666446149875,-81.37598591014748
39059,39059977800,390599778001,390599778001034,1,1,1,1,2,39.961937747386386,-81.37674277476074
39059,39059977800,390599778001,390599778001034,1,2,1,1,1,39.96308315874958,-81.37577123952934
39059,39059977800,390599778001,390599778001034,1,2,1,1,1,39.96049173884986,-81.38641883673388
39059,39059977800,390599778001,390599778001034,1,2,1,1,1,39.96327384381287,-81.38271635798061
39059,39059977800,390599778001,390599778001034,1,2,1,1,1,39.95993597497286,-81.38423248630782
39059,39059977800,390599778001,390599778001034,1,2,1,1,1,39.96053473335984,-81.37026986169354
39059,39059977800,390599778001,390599778001034,1,2,1,1,1,39.96354764426262,-81.37111418291201
39059,39059977800,390599778001,390599778001034,1,2,1,1,1,39.96319727075204,-81.38229424061765
39059,39059977800,390599778001,390599778001034,1,2,1,1,1,39.96021224820723,-81.37212857248427
39059,39059977800,390599778001,390599778001034,1,2,1,1,1,39.96199908107393,-81.36964919115512
39059,39059977800,390599778001,390599778001034,1,2,1,1,2,39.96446000985975,-81.37759970186663
39059,39059977800,390599778001,390599778001034,1,2,1,1,2,39.96328970695894,-81.37273137311259
39059,39059977800,390599778001,390599778001034,1,2,1,1,2,39.96150871547787,-81.37219632968537
39059,39059977800,390599778001,390599778001034,1,2,1,1,2,39.96080954564998,-81.38665216078572
39059,39059977800,390599778001,390599778001034,1,2,1,1,2,39.960013142272246,-81.3774122024332
39059,39059977800,390599778001,390599778001035,1,2,1,1,1,39.9664055911699,-81.39662333721765
39059,39059977800,390599778001,390599778001035,1,2,1,1,2,39.96654490004358,-81.40123138071556
39059,39059977800,390599778001,390599778001035,1,2,1,1,2,39.96726746286711,-81.39801552467881
39059,39059977800,390599778001,390599778001035,1,2,1,1,2,39.96463186724042,-81.39392379415087
39059,39059977800,390599778001,390599778001036,1,1,1,1,1,39.95527413611795,-81.40491348568402
39059,39059977800,390599778001,390599778001036,1,1,1,1,1,39.953595272675194,-81.42023530923296
39059,39059977800,390599778001,390599778001036,1,1,1,1,1,39.95806354719844,-81.40839529398176
39059,39059977800,390599778001,390599778001036,1,1,1,1,1,39.95538551454811,-81.41284957083799
39059,39059977800,390599778001,390599778001036,1,1,1,1,2,39.958587987267556,-81.40327744935244
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.95104569598556,-81.43310418294904
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.95262316320669,-81.40309393433463
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.941167911043664,-81.42258922238663
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.963340460859065,-81.40581150920097
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.94045847945196,-81.41811355448613
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.95266496897753,-81.39872050328579
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.959756990839374,-81.40479866333841
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.95510448704216,-81.41154351758436
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.952478025147286,-81.42519460362529
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.941661773246665,-81.42135795125193
39059,39059977800,390599778001,390599778001036,1,2,1,1,1,39.960937327575266,-81.40564852613845
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.96132704288019,-81.39713817968384
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.94421388701829,-81.42451295449412
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.95995662387335,-81.41210703336117
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.94964127899961,-81.41767465135959
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.959407626344294,-81.39662693560119
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.96137010990904,-81.41291915424917
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.950331863803065,-81.4202917401541
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.959938328879126,-81.41482001353258
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.944224437310744,-81.42114017350431
39059,39059977800,390599778001,390599778001036,1,2,1,1,2,39.954892838067565,-81.40625759888563
39059,39059977800,390599778001,390599778001037,1,2,1,1,1,39.95189121634878,-81.40544423250184
39059,39059977800,390599778001,390599778001037,1,2,1,1,1,39.95066377712191,-81.40518216731492
39059,39059977800,390599778001,390599778001037,1,2,1,1,2,39.95391721807636,-81.40647522842359
39059,39059977800,390599778001,390599778001037,1,2,1,1,2,39.95269897240339,-81.4070083503762
39059,39059977800,390599778001,390599778001037,1,2,1,1,2,39.953135603814744,-81.40524243042698
39059,39059977800,390599778001,390599778001041,1,2,1,1,1,39.952480939399265,-81.4118995277243
39059,39059977800,390599778001,390599778001041,1,2,1,1,2,39.95376596834866,-81.41321362703633
39059,39059977800,390599778001,390599778001042,1,1,1,1,1,39.95363266189819,-81.40817981043757
39059,39059977800,390599778001,390599778001042,1,1,1,1,2,39.95276683924385,-81.407485661637
39059,39059977800,390599778001,390599778001042,1,1,1,1,2,39.95357916539428,-81.40770588328853
39059,39059977800,390599778001,390599778001042,1,2,1,1,1,39.9506854824021,-81.4090558567092
39059,39059977800,390599778001,390599778001042,1,2,1,1,1,39.95221046541685,-81.40922734463939
39059,39059977800,390599778001,390599778001042,1,2,1,1,2,39.95027073625624,-81.40925468994524
39059,39059977800,390599778001,390599778001045,1,1,1,1,1,39.94967111077468,-81.40753667248012
39059,39059977800,390599778001,390599778001045,1,2,1,1,1,39.94961451746742,-81.405762065796
39059,39059977800,390599778001,390599778001045,1,2,1,1,1,39.94962596210404,-81.40640220914425
39059,39059977800,390599778001,390599778001045,1,2,1,1,2,39.94998151695811,-81.40835938523848
39059,39059977800,390599778001,390599778001049,1,2,1,1,1,39.95849180919198,-81.43889356717925
39059,39059977800,390599778001,390599778001049,1,2,1,1,1,39.95998681397747,-81.43951563476197
39059,39059977800,390599778001,390599778001049,1,2,1,1,1,39.95793352389728,-81.43799201899219
39059,39059977800,390599778001,390599778001049,1,2,1,1,1,39.96030256343776,-81.43619572930433
39059,39059977800,390599778001,390599778001049,1,2,1,1,2,39.95966230563542,-81.42705842496846
39059,39059977800,390599778001,390599778001049,1,2,1,1,2,39.965285579747885,-81.41336230618857
39059,39059977800,390599778001,390599778001049,1,2,1,1,2,39.96428375461874,-81.42353240316784
39059,39059977800,390599778001,390599778001049,1,2,1,1,2,39.95508809979457,-81.43956730154113
39059,39059977800,390599778001,390599778001049,1,2,1,1,2,39.96578100024555,-81.41566578836502
39059,39059977800,390599778001,390599778001049,1,2,1,1,2,39.9644300300115,-81.42625050541886
39059,39059977800,390599778001,390599778001052,1,2,1,1,1,39.95124401763688,-81.41152072831875
39059,39059977800,390599778001,390599778001052,1,2,1,1,1,39.95175521728571,-81.41110569229343
39059,39059977800,390599778001,390599778001052,1,2,1,1,1,39.95216472586289,-81.41183551459004
39059,39059977800,390599778001,390599778001053,1,1,1,1,1,39.936508276328915,-81.4449014512356
39059,39059977800,390599778001,390599778001053,1,1,1,1,1,39.948180586212885,-81.43271538071022
39059,39059977800,390599778001,390599778001053,1,1,1,1,1,39.94242737432656,-81.43285804336729
39059,39059977800,390599778001,390599778001053,1,1,1,1,1,39.93665864045738,-81.42874906483028
39059,39059977800,390599778001,390599778001053,1,1,1,1,1,39.94032538504307,-81.43252573229464
39059,39059977800,390599778001,390599778001053,1,1,1,1,2,39.94580801162069,-81.43601676857446
39059,39059977800,390599778001,390599778001053,1,1,1,1,2,39.936028291743455,-81.43288755916612
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.934897415223,-81.42864307386299
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93216710699654,-81.42918820464806
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93910142683879,-81.4324483138738
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.94398474092867,-81.43062811611746
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.94688703199828,-81.4397180018768
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.9469223772027,-81.43030333975764
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93638934842259,-81.42736375185316
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.94314423951828,-81.43634474801861
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93743204817645,-81.43968411076658
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.937442192452814,-81.44590732146838
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.9325574488058,-81.42833817722732
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.94430363537954,-81.43287604798265
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.940396848684514,-81.43363489526389
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.94534422129213,-81.43832835658394
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.941407870962124,-81.42887328445372
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.946616780235914,-81.4358485435808
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.940414175119265,-81.4298517267683
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.94142662839565,-81.4301656628885
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.94317668052777,-81.4407373559425
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93930587954844,-81.44416799859856
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93978685336951,-81.43176962775432
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.94338943127045,-81.43245544053406
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93936890265463,-81.43900792853708
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93558867689725,-81.43403187472359
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93399901733572,-81.43254526414938
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93836731982755,-81.44443623802458
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.93838867079334,-81.43592521701126
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.937731209757764,-81.43276472096454
39059,39059977800,390599778001,390599778001053,1,2,1,1,1,39.94314124873842,-81.44470059674687
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.94015748976749,-81.4325459677001
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.93708700167869,-81.43817143198866
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.936156095150466,-81.43113027386549
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.937383065520606,-81.43639665865653
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.93725909495304,-81.43819915031666
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.93849443183784,-81.44350071134782
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.94301711936043,-81.4353642074738
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.945571756169805,-81.4348839816343
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.935206570268235,-81.42785444412814
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.94229461163088,-81.43203860775905
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.940878076145985,-81.44316387267821
39059,39059977800,390599778001,390599778001053,1,2,1,1,2,39.9378414539598,-81.4424077838756
